Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 12:45:40.928,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.02,0.096,0.995,9.949,-8.24,1.77, , , , , , ,5.471,0.494,-111.083
 12:45:40.928,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.023,0.101,0.997,10.071,-8.301,1.404, , , , , , ,5.521,0.45,-111.077
 12:45:40.928,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.022,0.099,0.995,10.193,-8.362,1.282, , , , , , ,5.57,0.412,-111.072
 12:45:40.928,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.021,0.101,0.993,10.193,-8.728,1.099, , , , , , ,5.62,0.368,-111.072
 12:45:40.928,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.024,0.101,1.002,10.315,-8.85,0.977, , , , , , ,5.669,0.324,-111.072
 12:45:40.928,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.017,0.102,0.998,10.681,-9.277,0.793, , , , , , ,5.724,0.275,-111.072
 12:45:40.928,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.019,0.109,0.993,10.864,-9.46,0.427, , , , , , ,5.773,0.231,-111.072
 12:45:40.929,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.012,0.106,0.996,10.864,-9.216,0.244, , , , , , ,5.828,0.181,-111.077
 12:45:40.929,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.016,0.109,1,11.108,-9.094,0.061, , , , , , ,5.883,0.137,-111.083
 12:45:40.929,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.013,0.105,0.999,11.292,-9.033,0, , , , , , ,5.938,0.088,-111.083
 12:45:40.929,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.016,0.11,0.994,11.047,-8.972,-0.122, , , , , , ,5.993,0.049,-111.088
 12:45:40.929,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.002,0.108,0.997,11.169,-8.85,-0.305, , , , , , ,6.048,0.005,-111.099
 12:45:40.929,eb:33:2e:f9:57:b5, 2015-01-01 00:31:45.935,-0.011,0.112,1.003,11.292,-8.423,-0.549, , , , , , ,6.103,-0.033,-111.105
 12:45:40.971,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.014,0.117,0.989,11.047,-8.24,-0.732, , , , , , ,6.158,-0.077,-111.11
 12:45:40.971,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.008,0.11,1.002,11.169,-8.057,-0.854, , , , , , ,6.213,-0.115,-111.121
 12:45:40.971,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0,0.112,1.001,11.292,-8.057,-1.038, , , , , , ,6.273,-0.154,-111.132
 12:45:40.971,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.005,0.116,1.003,11.353,-7.385,-1.343, , , , , , ,6.328,-0.192,-111.143
 12:45:40.971,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.003,0.111,1.007,11.475,-6.592,-1.404, , , , , , ,6.383,-0.225,-111.154
 12:45:40.971,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.01,0.121,0.997,11.414,-6.104,-1.648, , , , , , ,6.438,-0.253,-111.165
 12:45:40.971,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.01,0.113,1.003,11.292,-5.676,-1.526, , , , , , ,6.498,-0.286,-111.176
 12:45:40.971,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.007,0.117,1,11.169,-5.432,-1.526, , , , , , ,6.553,-0.313,-111.187
 12:45:41.061,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.006,0.116,0.997,10.986,-5.127,-1.648, , , , , , ,6.608,-0.335,-111.198
 12:45:41.061,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.002,0.118,1.002,11.047,-4.7,-1.587, , , , , , ,6.663,-0.357,-111.209
 12:45:41.061,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.007,0.12,1.004,10.986,-4.272,-1.587, , , , , , ,6.718,-0.379,-111.22
 12:45:41.061,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.007,0.119,1.003,10.986,-3.906,-1.526, , , , , , ,6.768,-0.401,-111.231
 12:45:41.061,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.006,0.117,1.01,10.986,-3.113,-1.221, , , , , , ,6.823,-0.417,-111.237
 12:45:41.061,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.007,0.124,0.995,10.498,-2.441,-1.038, , , , , , ,6.877,-0.428,-111.248
 12:45:41.061,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.019,0.128,1.011,10.254,-1.16,-1.038, , , , , , ,6.927,-0.434,-111.253
 12:45:41.061,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.01,0.138,1.004,9.949,0,-1.282, , , , , , ,6.976,-0.439,-111.259
 12:45:41.061,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.012,0.133,1,9.094,1.648,-1.221, , , , , , ,7.026,-0.434,-111.264
 12:45:41.061,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.029,0.133,1.003,8.301,3.662,-1.16, , , , , , ,7.07,-0.417,-111.27
 12:45:41.062,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.031,0.146,0.992,7.446,5.676,-1.709, , , , , , ,7.108,-0.39,-111.275
 12:45:41.062,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.034,0.146,0.998,6.348,8.606,-2.136, , , , , , ,7.141,-0.352,-111.281
 12:45:41.062,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.027,0.153,0.989,5.066,11.292,-2.686, , , , , , ,7.169,-0.302,-111.286
 12:45:41.062,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.016,0.148,0.989,3.723,14.099,-3.174, , , , , , ,7.185,-0.236,-111.292
 12:45:41.062,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.011,0.143,0.994,2.808,16.418,-3.296, , , , , , ,7.202,-0.154,-111.297
 12:45:41.062,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.005,0.145,0.978,2.014,17.639,-3.967, , , , , , ,7.213,-0.066,-111.308
 12:45:41.105,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,0.003,0.142,0.983,1.099,19.348,-4.089, , , , , , ,7.218,0.022,-111.313
 12:45:41.105,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.014,0.144,0.982,0.366,20.813,-4.578, , , , , , ,7.224,0.126,-111.324
 12:45:41.106,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.019,0.138,0.976,-0.061,21.179,-4.883, , , , , , ,7.224,0.236,-111.335
 12:45:41.106,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.029,0.133,0.982,-0.488,21.606,-4.761, , , , , , ,7.218,0.346,-111.346
 12:45:41.106,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.03,0.132,0.975,-0.916,21.484,-4.761, , , , , , ,7.213,0.456,-111.357
 12:45:41.106,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.037,0.131,0.978,-1.221,21.24,-4.578, , , , , , ,7.207,0.566,-111.368
 12:45:41.106,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.03,0.127,0.975,-1.404,20.752,-4.456, , , , , , ,7.202,0.67,-111.374
 12:45:41.106,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.03,0.135,0.969,-1.465,20.02,-4.7, , , , , , ,7.191,0.775,-111.385
 12:45:41.151,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.044,0.132,0.981,-1.526,19.897,-4.761, , , , , , ,7.185,0.879,-111.396
 12:45:41.151,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.048,0.125,0.98,-1.404,19.226,-4.639, , , , , , ,7.174,0.978,-111.407
